646.87	619.62	609.684	651.625	681.906	707.493	722.227	737.176	774.794	815.069	794.887	713.759	658.266	517.796	433.91	407.559	314.742	193.059	67.946	13.577	1.585
645.817	630.95	611.81	644.575	689.752	708.7	728.283	737.04	770.072	809.691	804.88	728.596	657.36	550.228	424.667	404.097	318.592	194.346	76.248	14.14	1.668
644.205	642.61	615.891	636.814	694.523	711.624	733.595	738.221	766.067	803.958	812.071	743.965	658.306	578.295	422.976	400.106	321.935	196.398	81.569	14.3	1.732
644.952	652.524	621.943	630.593	694.657	716.381	737.831	740.68	762.903	798.767	816.062	758.201	664.553	597.5	431.389	395.558	324.358	200.153	84.089	13.077	1.769
1793.375	2038.199	2058.024	2097.288	2072.604	2078.02	2266.996	2680.002	2605.867	2314.503	2048.952	1560.068	1258.273	1145.394	1008.547	807.443	501.309	273.256	100.471	23.826	3.356
1733.962	2029.294	2079.683	2120.163	2098.795	2087.258	2222.179	2640.885	2653.855	2373.599	2113.878	1647.169	1290.724	1147.444	1013.853	824.125	523.707	283.567	111.175	25.982	3.435
1704.095	2002.168	2101.275	2136.83	2127.751	2101.344	2194.759	2574.006	2699.168	2437.119	2163.998	1744.239	1333.84	1150.056	1020.699	836.441	550.855	290.565	118.597	29.557	3.527
1697.856	1959.081	2120.112	2149.433	2159.935	2118.628	2183.224	2491.858	2736.478	2502.012	2207.665	1843.301	1388.885	1156.764	1029.025	846.208	580.662	296.563	124.056	32.426	3.634
1704.406	1909.087	2129.48	2162.635	2193.292	2139.195	2181.675	2415.142	2755.678	2564.914	2256.116	1934.776	1456.429	1172.833	1038.193	856.226	609.209	306.156	127.293	32.921	3.761
1716.57	1865.683	2122.686	2178.609	2224.422	2164.261	2184.846	2357.465	2749.646	2624	2314.407	2014.182	1534.9	1201.59	1047.999	868.178	633.998	321.732	129.061	29.835	3.91
1742.515	1832.615	2102.557	2207.415	2260.284	2204.059	2194.286	2311.588	2711.738	2675.694	2372.659	2080.876	1615.201	1234.317	1051.841	878.635	648.493	343.728	139.41	33.493	4.079
1777.298	1809.452	2067.194	2233.405	2291.296	2251.382	2211.262	2287.107	2644.718	2728.628	2434.886	2136.111	1706.373	1278.053	1056.078	890.311	661.801	366.484	144.832	38.989	4.272
1815.907	1798.399	2022.266	2249.356	2319.177	2302.844	2234.885	2281.308	2560.664	2774.639	2498.855	2184.595	1801.939	1332.783	1064.218	901.411	676.83	387.53	149.167	43.275	4.5
1852.479	1798.274	1976.551	2248.329	2345.525	2353.317	2265.487	2286.143	2481.098	2799.725	2561.615	2234.484	1892.456	1398.096	1080.933	911.076	694.435	407.521	153.287	44.226	4.774
1882.529	1805.512	1937.359	2228.796	2368.771	2399.266	2303.47	2295.521	2421.376	2794.88	2621.252	2290.567	1972.071	1472.96	1108.991	920.147	713.137	426.147	160.183	40.63	5.103
1923.198	1812.322	1923.709	2231.847	2373.04	2430.536	2340.433	2300.96	2370.638	2751.949	2682.781	2348.476	2041.493	1551.847	1143.299	922.227	718.639	443.012	178.379	44.337	5.5
1939.518	1831.736	1906.332	2222.1	2392.265	2447.237	2387.833	2312.601	2343.762	2675.568	2743.002	2413.93	2097.25	1644.173	1187.025	927.618	723.473	457.494	191.973	49.856	5.959
1940.675	1865.738	1885.036	2195.922	2428.077	2448.592	2441.41	2329.767	2336.846	2580.184	2789.708	2486.013	2142.416	1744.193	1239.311	938.904	728.815	469.696	203.168	54.57	6.454
1939.632	1908.409	1864.142	2158.404	2467.668	2445.069	2491.182	2354.184	2339.807	2489.604	2807.841	2559.13	2187.071	1840.373	1301.052	959.07	735.749	481.632	211.497	56.261	6.951
1943.66	1948.692	1851.666	2116.613	2493.781	2451.434	2527.703	2387.788	2345.49	2420.445	2790.727	2626.521	2240.138	1923.577	1373.823	989.319	745.263	493.109	219.308	53.223	7.429
338.606	344.541	303.343	279.601	332.564	383.983	408.554	408.504	375.189	366.729	395.922	346.108	264.182	219.642	194.367	167.169	114.44	66.515	25.432	5.25	0.553
331.226	349.724	313.393	280.812	321.853	376.149	404.566	412.686	381.135	363.082	392.734	357.931	275.373	221.586	192.343	165.794	115.864	67.548	27.806	5.877	0.58
327.518	351.189	323.439	285.373	310.745	367.494	399.905	413.39	389.01	361.877	384.876	368.616	288.557	224.513	191.04	163.63	117.599	67.597	28.935	6.892	0.606
326.355	349.126	333.275	292.297	300.839	358.186	395.149	410.8	398.124	363.024	374.663	377.328	302.834	229.034	190.666	161.332	119.328	67.118	29.239	7.617	0.634
326.187	345.08	341.923	300.379	294.109	348.552	390.155	406.478	406.68	366.259	365.567	382.823	317.016	235.975	191.501	159.632	120.54	66.951	28.742	7.547	0.665
325.847	341.447	348.08	308.958	291.433	339.025	384.47	402.074	412.88	371.5	359.738	384.415	330.301	245.648	193.779	158.898	121.055	67.397	27.711	6.348	0.698
325.543	338.002	350.955	320.89	293.66	329.702	378.09	399.058	414.499	378.132	355.742	380.85	341.354	256.296	196.138	157.953	120.577	69.548	29.609	6.971	0.734
326.686	334.78	350.779	332.551	300.003	320.849	370.862	396.922	413.024	387.18	354.659	373.275	351.903	269.001	199.708	157.701	119.711	71.382	30.224	7.985	0.772
328.037	332.049	348.632	342.456	309.58	313.772	363.02	395.078	409.539	397.145	356.368	363.724	360.924	282.86	204.936	158.273	119.041	72.615	30.239	8.694	0.813
328.051	329.871	345.813	349.457	320.663	310.114	355.034	392.463	405.933	405.733	360.419	355.353	366.883	296.695	212.402	159.939	118.964	73.412	29.805	8.586	0.857
325.865	328.136	343.078	353.401	331.588	310.7	347.476	388.433	403.36	411.466	366.4	350.168	368.908	309.725	222.262	162.965	119.554	73.767	29.382	7.308	0.902
325.604	326.54	342.197	360.54	340.979	310.921	340.262	379.751	404.827	412.176	372.69	343.631	371.863	319.506	231.494	164.818	119.336	74.953	31.985	7.852	0.948
318.942	326.79	339.98	365.002	352.712	315.314	332.355	372.029	404.052	413.785	380.291	340.964	367.163	334.058	240.981	168.379	118.936	75.615	33.524	8.792	0.996
308.927	328.94	336.643	366.033	365.995	323.461	323.651	366.804	398.456	417.881	386.924	343.492	354.321	353.06	249.742	174.05	118.611	75.894	34.384	9.502	1.046
300.089	331.692	332.954	364.126	378.756	333.973	316.111	362.945	388.665	423.359	391.845	349.431	338.166	371.325	258.888	181.435	118.989	76.073	34.516	9.482	1.094
295.077	332.982	330.097	360.316	388.733	345.822	312.152	358.022	377.919	426.89	396.461	355.802	324.871	382.427	271.026	189.501	120.758	76.085	34.247	8.367	1.14
294.746	328.35	317.789	332.49	328.118	305.739	352.634	380.222	385.156	402.854	426.104	297.362	258.512	227.38	211.197	163.111	97.671	56.424	18.784	3.071	0.24
282.873	327.535	319.383	330.64	332.545	306.138	343.186	377.18	383.52	395.784	431.651	318.103	261.094	228.579	210.613	167.706	101.644	57.105	21.34	3.605	0.255
278.402	322.872	322.755	327.045	335.029	310.843	331.716	372.987	382.617	390.383	427.136	345.749	262.137	231.627	208.902	171.832	106.929	56.679	22.979	4.483	0.271
279.467	314.629	327.114	322.991	335.735	318.283	320.252	367.571	382.016	386.579	416.152	375.491	264.231	235.82	207.027	175.393	113.02	56.057	23.842	5.145	0.288
282.388	304.864	330.366	320.313	335.294	325.788	311.815	360.875	381.027	383.834	404.623	399.989	271.412	240.072	206.29	178.251	119.146	56.532	23.82	5.177	0.309
284.683	296.753	330.425	319.946	334.179	331.51	308.107	352.961	379.088	381.713	396.155	414.823	285.733	243.864	207.346	180.378	124.858	58.77	23.003	4.298	0.334
289.45	290.715	327.452	322.004	333.79	336.148	308.579	343.499	376.226	379.638	388.575	420.447	306.125	245.457	207.961	179.687	128.619	63.134	24.654	5.046	0.364
293.627	286.865	321.308	326.412	331.775	339.877	313.811	332.493	372.616	379.217	383.007	416.5	333.912	246.4	210.378	178.346	132.025	67.707	25.177	6.162	0.399
296.92	285.551	312.863	331.734	328.816	342.806	322.087	321.779	367.821	379.829	379.327	406.085	364.131	249.184	213.868	177.087	135.157	72.024	25.429	6.966	0.438
299.569	286.158	304.248	335.256	326.533	344.963	330.638	314.059	361.518	380.242	376.832	394.657	389.148	257.415	217.498	176.817	137.792	76.204	25.627	6.991	0.481
301.715	287.412	297.439	335.156	326.162	346.119	337.755	310.949	353.819	379.481	375.126	385.84	404.308	272.781	221.049	177.975	139.788	79.95	26.456	5.975	0.527
305.511	289.41	293.201	332.877	329.384	345.088	343.438	312.091	344.551	376.613	374.333	378.476	408.301	292.722	223.9	179.217	139.67	83.394	30.027	6.461	0.577
305.534	292.93	290.795	326.85	335.501	342.663	348.136	317.986	334.052	372.787	375.164	373.589	403.286	319.299	226.134	182.21	139.166	86.265	32.726	7.275	0.632
303.353	297.645	289.988	318.327	342.425	340.017	351.585	326.853	323.947	367.771	376.621	370.759	392.508	347.672	229.768	186.353	139.029	88.474	34.877	7.956	0.688
301.092	302.659	290.316	309.731	346.962	338.866	353.743	335.83	316.745	361.369	377.264	369.059	381.29	370.572	237.996	190.803	139.987	90.37	36.269	8.051	0.743
300.17	306.725	291.63	302.834	347.183	340.05	354.731	343.074	313.95	353.67	376.196	367.916	372.946	383.788	252.371	195.194	142.3	91.954	37.334	7.156	0.794
3698.472	3658.105	3838.257	3910.617	3790.323	4242.09	4312.836	4390.102	4249.822	4227.998	4200.821	2806.392	2741.064	2761.36	2464.586	2215.722	868.371	818.026	332.52	73.646	7.071
3749.262	3645.812	3808.793	3928.048	3780.807	4173.809	4313.742	4393.263	4266.964	4198.214	4299.962	2999.854	2683.803	2737.973	2454.744	2266.728	999.901	748.058	372.083	81.804	7.628
